image_name,season,avg_skin_r,avg_skin_g,avg_skin_b,avg_skin_L,avg_skin_a,avg_skin_b_lab,avg_skin_C,avg_skin_H,skin_darkness,cheek_L_diff,cheek_a_diff,cheek_b_diff,cheek_C_diff,cheek_H_diff,forehead_vs_cheeks_L_diff,forehead_vs_cheeks_a_diff,forehead_vs_cheeks_b_diff,forehead_vs_cheeks_C_diff,forehead_vs_cheeks_H_diff,avg_eye_L,avg_eye_a,avg_eye_b_lab,avg_eye_C,avg_eye_H,eye_vs_skin_L_diff,eye_darkness,is_hair_visible,is_hair_natural,natural_hair_color,used_observed_hair,hair_L,hair_a,hair_b_lab,hair_C,hair_H,hair_darkness,skin_eye_L_diff,skin_hair_L_diff,eye_hair_L_diff,normalized_skin_eye_L_contrast,normalized_skin_hair_L_contrast,normalized_eye_hair_L_contrast,overall_contrast_score,skin_eye_C_diff,skin_hair_C_diff,eye_hair_C_diff,skin_eye_C_ratio,skin_hair_C_ratio,eye_hair_C_ratio,overall_chroma_score,skin_eye_H_diff,skin_hair_H_diff,eye_hair_H_diff,skin_eye_a_diff,skin_eye_b_diff,skin_hair_a_diff,skin_hair_b_diff
SPR_0002.png,spring,223.0,176.67,163.67,75.74,15.04,12.9,19.92,40.53,24.26,3.01,1.31,0.41,0.71,2.91,3.7,3.31,1.19,3.34,4.08,46.72,13.21,8.56,16.48,42.61,29.02,53.28,yes,yes,,True,74.38,13.7,14.0,19.85,45.84,25.62,29.02,1.36,27.66,0.3832,0.018,0.3719,0.2577,3.44,0.07,3.37,1.2087,1.0035,0.8302,18.75,2.08,5.31,3.23,1.83,4.34,1.34,1.1
SPR_0003.png,spring,217.0,166.0,137.33,72.14,15.03,22.24,26.9,55.78,27.86,7.62,0.53,3.26,2.99,3.2,2.14,2.37,2.21,3.14,1.45,48.27,5.56,9.63,11.71,60.68,23.87,51.73,yes,yes,,True,63.19,15.79,23.61,28.44,56.1,36.81,23.87,8.95,14.92,0.3309,0.1241,0.2361,0.2304,15.19,1.54,16.73,2.2972,0.9459,0.4117,22.35,4.9,0.32,4.58,9.47,12.61,0.76,1.37
SPR_0006.png,spring,230.67,174.67,154.33,75.96,17.56,18.74,25.75,47.17,24.04,5.2,0.05,0.22,0.11,0.54,7.47,4.34,1.38,3.97,4.99,58.49,11.88,9.98,15.77,41.47,17.47,41.51,yes,yes,,True,75.42,14.27,17.37,22.55,50.47,24.58,17.47,0.54,16.93,0.23,0.0071,0.2245,0.1539,9.98,3.2,6.78,1.6328,1.1419,0.6993,21.36,5.7,3.3,9.0,5.68,8.76,3.29,1.37
SPR_0007.png,spring,239.0,188.0,170.67,80.23,15.85,15.73,22.42,45.59,19.77,9.39,3.75,2.8,4.57,2.47,1.0,2.53,1.01,2.54,2.53,49.64,2.13,-0.85,5.18,317.2,30.59,50.36,yes,yes,,True,77.45,14.73,16.73,22.33,48.8,22.55,30.59,2.78,27.81,0.3813,0.0347,0.3591,0.2584,17.24,0.09,17.15,4.3282,1.004,0.232,16.64,88.39,3.21,91.6,13.72,16.58,1.12,1.0
SPR_0008.png,spring,217.67,166.0,144.67,72.06,16.0,18.57,24.62,49.63,27.94,19.65,1.65,1.71,0.35,6.05,4.28,0.13,1.04,0.59,1.28,60.77,15.03,16.63,22.48,48.02,11.29,39.23,yes,yes,,True,70.06,14.7,18.71,23.86,52.81,29.94,11.29,2.0,9.29,0.1567,0.0278,0.1326,0.1057,2.14,0.76,1.38,1.0952,1.0319,0.9422,23.65,1.61,3.18,4.79,0.97,1.94,1.3,0.14
SPR_0009.png,spring,215.0,162.0,134.67,70.88,16.19,21.81,27.23,52.98,29.12,8.23,0.26,4.05,3.39,5.16,0.13,1.02,0.18,0.73,0.97,62.74,13.36,15.33,20.58,49.49,8.14,37.26,no,yes,dark_brown,False,,,,,,,8.14,,,0.1148,,,0.1148,6.65,,,1.3231,,,23.91,3.49,,,2.83,6.48,,
SPR_0010.png,spring,208.0,167.33,137.33,71.42,11.04,21.32,24.34,62.77,28.58,6.54,4.24,2.32,0.71,12.21,6.45,1.4,3.05,2.17,7.15,43.45,12.93,18.39,22.75,55.05,27.97,56.55,yes,yes,,True,58.77,11.29,22.18,25.05,62.65,41.23,27.97,12.65,15.32,0.3916,0.1771,0.2607,0.2765,1.59,0.71,2.3,1.0699,0.9717,0.9082,24.05,7.72,0.12,7.6,1.89,2.93,0.25,0.86
SPR_0011.png,spring,207.67,157.33,140.33,69.07,16.62,16.35,23.44,45.02,30.93,4.53,0.73,2.16,1.03,4.32,2.8,6.24,3.13,6.73,5.57,44.19,10.07,12.21,16.23,51.21,24.88,55.81,yes,no,medium_brown,False,,,,,,,24.88,,,0.3602,,,0.3602,7.21,,,1.4442,,,19.84,6.19,,,6.55,4.14,,
SPR_0012.png,spring,226.0,169.33,147.0,74.07,18.06,19.85,26.91,48.33,25.93,1.64,0.52,0.64,0.09,1.64,6.82,6.24,2.9,6.33,5.81,40.12,9.73,9.28,13.75,43.9,33.95,59.88,yes,yes,,True,69.48,16.42,21.45,27.06,52.93,30.52,33.95,4.59,29.36,0.4584,0.062,0.4226,0.3143,13.16,0.15,13.31,1.9571,0.9945,0.5081,22.57,4.43,4.6,9.03,8.33,10.57,1.64,1.6
SPR_0013.png,spring,203.33,159.33,142.0,69.18,13.73,15.48,20.74,48.73,30.82,0.95,0.63,0.09,0.5,0.96,4.96,4.36,2.81,4.99,4.16,52.95,7.2,7.26,10.57,46.13,16.23,47.05,yes,no,dark_blonde,False,,,,,,,16.23,,,0.2346,,,0.2346,10.17,,,1.9622,,,15.65,2.6,,,6.53,8.22,,
SPR_0014.png,spring,212.33,143.33,110.0,65.72,22.15,28.29,35.94,51.93,34.28,5.21,1.52,1.49,0.23,3.48,7.62,1.9,2.73,3.3,0.29,,,,,,,,yes,yes,,True,54.88,21.59,30.13,37.07,54.4,45.12,,10.84,,,0.1649,,0.1649,,1.13,,,0.9695,,36.5,,2.47,,,,0.56,1.84
SPR_0015.png,spring,233.67,198.67,177.0,82.38,9.31,15.35,18.02,58.91,17.62,2.99,1.82,0.87,0.22,6.78,2.77,2.27,1.46,2.4,3.59,47.87,13.38,12.63,18.58,41.89,34.51,52.13,yes,yes,,True,79.08,7.42,13.22,15.26,58.86,20.92,34.51,3.3,31.21,0.4189,0.0401,0.3947,0.2846,0.56,2.76,3.32,0.9699,1.1809,1.2176,17.29,17.02,0.05,16.97,4.07,2.72,1.89,2.13
SPR_0018.png,spring,204.33,147.67,114.33,65.55,17.49,26.08,31.54,55.73,34.45,18.83,0.06,0.28,0.15,0.02,4.11,4.77,4.56,6.32,1.77,62.3,18.82,24.6,31.12,52.29,3.25,37.7,yes,yes,,True,50.29,17.33,25.7,31.09,55.43,49.71,3.25,15.26,12.01,0.0496,0.2328,0.1928,0.1584,0.42,0.45,0.03,1.0135,1.0145,1.001,31.25,3.44,0.3,3.14,1.33,1.48,0.16,0.38
SPR_0019.png,spring,213.0,143.67,126.33,66.05,24.36,19.98,31.56,39.18,33.95,0.99,0.41,0.08,0.36,0.36,3.2,1.84,4.17,4.04,3.92,41.79,20.24,9.5,22.59,23.3,24.26,58.21,yes,yes,,True,63.89,21.96,17.39,28.1,38.01,36.11,24.26,2.16,22.1,0.3673,0.0327,0.3459,0.2486,8.97,3.46,5.51,1.3971,1.1231,0.8039,27.42,15.88,1.17,14.71,4.12,10.48,2.4,2.59
SPR_0020.png,spring,239.33,182.67,157.33,78.86,17.15,20.84,27.08,50.49,21.14,3.81,1.86,4.28,4.42,3.23,1.02,3.54,2.47,0.22,9.3,,,,,,,,yes,yes,,True,75.17,21.7,23.03,31.67,46.5,24.83,,3.69,,,0.0468,,0.0468,,4.59,,,0.8551,,29.38,,3.99,,,,4.55,2.19
SPR_0021.png,spring,243.33,179.67,156.0,78.5,20.12,21.28,29.38,46.88,21.5,2.28,1.5,1.49,0.09,3.71,2.14,4.06,1.7,4.06,3.8,50.05,15.89,15.34,22.16,44.7,28.45,49.95,yes,yes,,True,80.95,16.04,22.17,27.42,54.1,19.05,28.45,2.45,30.9,0.3624,0.0303,0.3817,0.2581,7.22,1.96,5.26,1.3258,1.0715,0.8082,26.32,2.18,7.22,9.4,4.23,5.94,4.08,0.89
SPR_0022.png,spring,237.0,172.67,144.33,75.89,20.1,23.63,31.03,49.7,24.11,0.35,0.37,1.26,0.74,2.11,3.19,4.0,2.47,4.48,2.53,,,,,,,,yes,yes,,True,69.86,25.21,26.98,36.93,46.97,30.14,,6.03,,,0.0795,,0.0795,,5.9,,,0.8402,,33.98,,2.73,,,,5.11,3.35
SPR_0023.png,spring,234.0,160.0,129.33,72.38,23.79,27.25,36.2,48.88,27.62,1.53,1.16,0.46,1.09,0.85,0.12,1.39,0.35,0.66,2.09,67.69,19.09,20.09,27.93,48.39,4.69,32.31,yes,yes,,True,77.42,19.84,26.69,33.3,53.34,22.58,4.69,5.04,9.73,0.0648,0.0651,0.1257,0.0852,8.27,2.9,5.37,1.2961,1.0871,0.8387,32.48,0.49,4.46,4.95,4.7,7.16,3.95,0.56
SPR_0024.png,spring,178.0,111.33,86.33,53.47,23.58,24.94,34.4,46.8,46.53,4.67,2.22,1.01,2.28,1.36,0.47,4.79,0.11,3.16,6.14,46.84,19.34,24.58,31.27,51.74,6.63,53.16,yes,yes,,True,59.83,19.32,23.7,30.92,54.97,40.17,6.63,6.36,12.99,0.124,0.1063,0.2171,0.1491,3.13,3.48,0.35,1.1001,1.1125,1.0113,32.2,4.94,8.17,3.23,4.24,0.36,4.26,1.24
SPR_0025.png,spring,228.0,160.33,125.0,71.64,21.25,28.23,35.43,52.98,28.36,1.08,0.58,3.33,2.24,4.11,2.69,1.02,3.72,2.33,4.82,61.72,13.24,17.26,22.01,54.26,9.92,38.28,yes,yes,,True,70.52,20.49,32.24,38.23,57.63,29.48,9.92,1.12,8.8,0.1385,0.0156,0.1248,0.093,13.42,2.8,16.22,1.6097,0.9268,0.5757,31.89,1.28,4.65,3.37,8.01,10.97,0.76,4.01
SPR_0026.png,spring,223.67,154.0,126.0,69.73,22.73,25.44,34.17,48.35,30.27,1.95,1.34,2.27,2.55,0.74,3.68,3.29,2.14,3.76,1.76,70.69,22.25,20.25,30.2,42.34,0.96,29.31,yes,yes,,True,77.4,18.45,26.21,32.16,54.72,22.6,0.96,7.67,6.71,0.0136,0.0991,0.0867,0.0665,3.97,2.01,1.96,1.1315,1.0625,0.9391,32.18,6.01,6.37,12.38,0.48,5.19,4.28,0.77
SPR_0027.png,spring,132.67,93.67,68.67,43.2,12.64,20.61,24.21,58.6,56.8,4.73,4.52,5.54,7.09,2.29,0.34,1.13,2.21,2.45,0.54,31.18,14.3,19.87,24.67,54.82,12.02,68.82,yes,yes,,True,36.18,12.46,18.78,22.57,56.61,63.82,12.02,7.02,5.0,0.2782,0.1625,0.1382,0.193,0.46,1.64,2.1,0.9814,1.0727,1.093,23.82,3.78,1.99,1.79,1.66,0.74,0.18,1.83
SPR_0028.png,spring,202.33,140.0,118.0,63.89,21.14,21.37,30.1,45.31,36.11,6.69,1.89,3.73,3.98,2.02,1.55,7.7,9.63,12.21,1.92,56.27,27.08,21.98,34.91,38.96,7.62,43.73,no,yes,dark_blonde,False,,,,,,,7.62,,,0.1193,,,0.1193,4.81,,,0.8622,,,32.5,6.35,,,5.94,0.61,,
SPR_0031.png,spring,219.67,174.33,165.0,74.95,15.21,11.18,19.03,35.62,25.05,4.71,0.32,1.62,1.14,3.66,0.74,1.34,0.72,1.42,0.54,57.41,7.5,3.15,8.64,31.89,17.54,42.59,yes,yes,,True,74.1,11.21,13.89,18.37,49.18,25.9,17.54,0.85,16.69,0.234,0.0113,0.2252,0.1568,10.39,0.66,9.73,2.2025,1.0359,0.4703,15.35,3.73,13.56,17.29,7.71,8.03,4.0,2.71
SPR_0032.png,spring,234.0,168.67,141.0,74.5,20.95,24.14,32.05,49.53,25.5,4.77,2.29,3.8,4.38,1.68,7.14,7.14,3.65,7.38,5.96,68.69,19.3,23.0,30.11,50.26,5.81,31.31,yes,yes,,True,82.26,15.92,23.16,28.15,55.34,17.74,5.81,7.76,13.57,0.078,0.0943,0.165,0.1124,1.94,3.9,1.96,1.0644,1.1385,1.0696,30.1,0.73,5.81,5.08,1.65,1.14,5.03,0.98
SPR_0033.png,spring,240.33,193.0,165.0,81.51,13.15,20.69,24.58,57.8,18.49,6.34,1.53,2.76,3.18,0.91,4.77,4.61,4.12,5.93,4.35,63.48,9.04,13.37,16.31,56.71,18.03,36.52,yes,yes,,True,81.11,12.14,22.59,25.67,61.63,18.89,18.03,0.4,17.63,0.2212,0.0049,0.2174,0.1478,8.27,1.09,9.36,1.5071,0.9575,0.6354,22.19,1.09,3.83,4.92,4.11,7.32,1.01,1.9
SPR_0034.png,spring,208.0,161.33,139.33,70.07,14.33,18.24,23.24,52.01,29.93,7.73,0.67,1.77,1.81,1.26,5.75,2.5,1.23,2.52,2.96,55.31,10.45,12.52,16.43,49.27,14.76,44.69,yes,no,medium_brown,False,,,,,,,14.76,,,0.2106,,,0.2106,6.81,,,1.4145,,,19.84,2.74,,,3.88,5.72,,
SPR_0036.png,spring,234.67,167.67,123.67,74.09,19.7,32.45,37.99,58.61,25.91,2.92,0.17,0.89,0.83,0.55,0.59,0.12,0.94,0.86,0.58,55.56,12.06,20.05,23.61,60.34,18.53,44.44,yes,yes,,True,73.29,19.3,33.33,38.57,59.64,26.71,18.53,0.8,17.73,0.2501,0.0108,0.2419,0.1676,14.38,0.58,14.96,1.6091,0.985,0.6121,33.39,1.73,1.03,0.7,7.64,12.4,0.4,0.88
SPR_0037.png,spring,227.67,194.33,170.0,80.69,8.47,16.65,18.82,63.93,19.31,4.63,2.82,2.41,3.52,4.63,5.23,1.6,1.1,1.78,2.35,62.7,6.78,11.62,13.48,59.35,17.99,37.3,yes,yes,,True,75.63,7.86,16.43,18.35,66.59,24.37,17.99,5.06,12.93,0.223,0.0627,0.171,0.1522,5.34,0.47,4.87,1.3961,1.0256,0.7346,16.88,4.58,2.66,7.24,1.69,5.03,0.61,0.22
SPR_0038.png,spring,240.0,179.67,169.67,78.31,20.72,13.51,24.75,33.02,21.69,8.58,3.43,3.24,4.63,2.09,0.14,0.59,0.88,0.97,1.03,,,,,,,,yes,yes,,True,74.59,22.04,15.36,26.87,34.84,25.41,,3.72,,,0.0475,,0.0475,,2.12,,,0.9211,,25.81,,1.82,,,,1.32,1.85
SPR_0039.png,spring,237.33,193.0,172.67,81.44,12.93,16.43,20.96,51.67,18.56,2.02,0.86,4.27,3.87,5.03,0.21,1.5,1.66,2.24,1.14,64.65,13.25,12.18,18.16,41.75,16.79,35.35,yes,no,medium_brown,False,,,,,,,16.79,,,0.2062,,,0.2062,2.8,,,1.1542,,,19.56,9.92,,,0.32,4.25,,
SPR_0040.png,spring,227.67,168.33,142.67,73.82,18.7,21.85,28.82,49.52,26.18,4.99,0.28,0.1,0.24,0.29,1.12,2.86,3.25,4.31,0.35,56.13,15.79,10.93,19.85,29.86,17.69,43.87,yes,yes,,True,79.15,15.16,21.32,26.2,54.42,20.85,17.69,5.33,23.02,0.2396,0.0673,0.2908,0.1992,8.97,2.62,6.35,1.4519,1.1,0.7576,24.96,19.66,4.9,24.56,2.91,10.92,3.54,0.53
SPR_0041.png,spring,230.33,177.33,157.0,76.55,16.7,17.92,24.55,47.27,23.45,0.43,1.09,0.37,0.52,2.24,1.53,3.75,0.05,2.54,6.58,53.7,10.02,10.42,14.72,50.79,22.85,46.3,yes,no,dark_blonde,False,,,,,,,22.85,,,0.2985,,,0.2985,9.83,,,1.6678,,,19.64,3.52,,,6.68,7.5,,
SPR_0043.png,spring,223.0,168.0,139.33,73.25,16.55,22.68,28.1,53.87,26.75,3.01,0.44,0.74,0.87,0.11,3.11,0.37,1.9,1.75,1.68,57.28,15.57,18.4,24.23,50.32,15.97,42.72,yes,no,dark_blonde,False,,,,,,,15.97,,,0.218,,,0.218,3.87,,,1.1597,,,26.16,3.55,,,0.98,4.28,,
SPR_0045.png,spring,228.0,170.33,139.67,74.2,17.52,23.95,29.8,54.32,25.8,1.99,0.83,0.22,0.27,1.79,0.33,2.96,1.05,0.88,5.63,60.58,20.18,18.05,27.19,42.26,13.62,39.42,yes,yes,,True,82.22,12.09,22.53,25.67,62.16,17.78,13.62,8.02,21.64,0.1836,0.0975,0.2632,0.1814,2.61,4.13,1.52,1.096,1.1609,1.0592,27.55,12.06,7.84,19.9,2.66,5.9,5.43,1.42
SPR_0046.png,spring,230.67,178.0,155.0,76.51,16.0,19.26,25.11,50.47,23.49,0.41,0.56,0.65,0.12,1.97,14.59,2.39,2.46,3.38,0.68,57.83,13.05,6.3,15.51,11.77,18.68,42.17,yes,yes,,True,54.18,13.02,19.48,23.52,56.65,45.82,18.68,22.33,3.65,0.2442,0.2919,0.0631,0.1997,9.6,1.59,8.01,1.619,1.0676,0.6594,21.38,38.7,6.18,44.88,2.95,12.96,2.98,0.22
SPR_0047.png,spring,91.0,81.0,74.67,35.16,2.88,5.36,6.11,61.8,64.84,8.41,0.55,1.14,0.74,8.58,1.84,1.39,1.75,2.18,4.35,,,,,,,,yes,yes,,True,32.01,2.58,3.95,4.76,56.41,67.99,,3.15,,,0.0896,,0.0896,,1.35,,,1.2836,,5.44,,5.39,,,,0.3,1.41
SPR_0048.png,spring,112.33,76.0,50.33,35.73,12.02,21.59,24.72,60.96,64.27,8.56,0.8,0.52,0.84,1.01,2.12,1.77,1.39,2.08,2.05,,,,,,,,yes,yes,,True,33.91,11.05,19.9,22.78,61.02,66.09,,1.82,,,0.0509,,0.0509,,1.94,,,1.0852,,23.75,,0.06,,,,0.97,1.69
SPR_0049.png,spring,137.0,103.0,81.33,46.33,10.8,17.53,20.61,58.53,53.67,6.01,3.26,3.85,4.99,2.08,3.61,1.24,2.0,2.36,0.09,32.06,9.98,13.55,16.89,54.57,14.27,67.94,yes,yes,,True,44.87,9.19,15.6,18.13,59.33,55.13,14.27,1.46,12.81,0.308,0.0315,0.2855,0.2083,3.72,2.48,1.24,1.2202,1.1368,0.9316,18.54,3.96,0.8,4.76,0.82,3.98,1.61,1.93
SPR_0050.png,spring,153.67,116.0,91.0,51.92,11.06,19.71,22.62,60.76,48.08,6.01,0.17,0.07,0.14,0.31,0.23,1.05,0.95,1.33,1.09,28.94,6.51,10.79,12.77,62.89,22.98,71.06,yes,yes,,True,50.64,11.42,19.97,23.02,60.24,49.36,22.98,1.28,21.7,0.4426,0.0247,0.4285,0.2986,9.85,0.4,10.25,1.7713,0.9826,0.5547,19.47,2.13,0.52,2.65,4.55,8.92,0.36,0.26
SPR_0051.png,spring,205.67,168.67,163.67,72.21,12.68,7.94,15.04,31.45,27.79,0.43,0.85,0.2,0.62,2.28,4.33,3.49,1.31,3.64,2.49,53.27,10.46,6.64,12.59,35.36,18.94,46.73,yes,no,dark_blonde,False,,,,,,,18.94,,,0.2623,,,0.2623,2.45,,,1.1946,,,13.81,3.91,,,2.22,1.3,,
SPR_0052.png,spring,227.0,191.0,181.0,80.16,11.16,10.1,15.13,42.65,19.84,2.58,1.14,1.62,0.23,7.11,2.43,2.93,1.21,3.01,4.29,60.41,12.29,11.91,17.49,47.89,19.75,39.59,yes,no,dark_blonde,False,,,,,,,19.75,,,0.2464,,,0.2464,2.36,,,0.8651,,,16.31,5.24,,,1.13,1.81,,
SPR_0053.png,spring,214.67,145.67,114.67,66.49,22.45,27.14,35.29,50.36,33.51,2.11,1.98,2.86,0.9,5.4,6.54,3.39,2.12,3.8,1.99,55.76,16.35,19.55,25.51,50.09,10.73,44.24,yes,yes,,True,68.9,19.86,30.9,36.84,57.47,31.1,10.73,2.41,13.14,0.1614,0.035,0.1907,0.129,9.78,1.55,11.33,1.3834,0.9579,0.6925,32.55,0.27,7.11,7.38,6.1,7.59,2.59,3.76
SPR_CFD_0001.png,spring,208.0,174.0,144.67,73.32,8.17,19.82,21.44,67.58,26.68,2.57,0.59,0.73,0.9,0.6,0.17,0.74,0.29,0.56,1.7,41.13,2.38,11.03,11.54,83.43,32.19,58.87,yes,yes,,True,63.63,5.1,18.43,19.38,77.49,36.37,32.19,9.69,22.5,0.439,0.1322,0.3536,0.3083,9.9,2.06,7.84,1.8579,1.1063,0.5955,17.45,15.85,9.91,5.94,5.79,8.79,3.07,1.39
SPR_CFD_0002.png,spring,218.0,178.33,143.33,75.44,9.39,23.49,25.35,68.26,24.56,2.83,0.3,1.64,1.64,0.8,3.3,1.76,0.55,0.13,4.07,48.86,8.79,14.53,17.18,62.46,26.58,51.14,yes,yes,,True,70.16,7.71,24.74,25.95,72.41,29.84,26.58,5.28,21.3,0.3523,0.07,0.3036,0.242,8.17,0.6,8.77,1.4756,0.9769,0.662,22.83,5.8,4.15,9.95,0.6,8.96,1.68,1.25
SPR_CFD_0003.png,spring,221.0,176.67,146.33,75.25,11.87,21.74,24.8,61.41,24.75,7.5,0.06,1.45,1.31,1.43,5.32,1.86,3.0,3.52,0.36,46.4,0.55,10.57,11.23,91.98,28.85,53.6,yes,yes,,True,72.96,9.68,23.86,25.85,67.79,27.04,28.85,2.29,26.56,0.3834,0.0304,0.364,0.2593,13.57,1.05,14.62,2.2084,0.9594,0.4344,20.63,30.57,6.38,24.19,11.32,11.17,2.19,2.12
SPR_CFD_0004.png,spring,216.33,171.33,142.67,73.38,12.4,21.1,24.53,59.69,26.62,6.27,0.24,1.26,1.21,1.2,9.97,3.77,3.59,5.0,3.61,41.99,2.0,10.77,11.59,84.36,31.39,58.01,yes,yes,,True,73.37,9.16,23.16,25.02,68.16,26.63,31.39,0.01,31.38,0.4278,0.0001,0.4277,0.2852,12.94,0.49,13.43,2.1165,0.9804,0.4632,20.38,24.67,8.47,16.2,10.4,10.33,3.24,2.06
SPR_CFD_0005.png,spring,217.0,171.0,143.0,73.4,13.05,20.97,24.76,58.05,26.6,6.25,0.21,1.35,1.05,2.1,8.66,2.56,4.1,4.86,0.04,45.03,0.68,10.07,10.68,90.3,28.37,54.97,yes,yes,,True,73.07,9.46,23.09,25.11,67.3,26.93,28.37,0.33,28.04,0.3865,0.0045,0.3837,0.2582,14.08,0.35,14.43,2.3184,0.9861,0.4253,20.18,32.25,9.25,23.0,12.37,10.9,3.59,2.12
SPR_CFD_0006.png,spring,210.33,168.33,144.33,72.04,11.94,18.2,21.82,56.69,27.96,3.28,2.01,1.99,2.78,1.54,4.13,1.47,2.47,2.92,0.38,43.5,4.44,5.86,9.54,35.65,28.54,56.5,yes,yes,,True,67.11,10.19,21.99,24.29,64.88,32.89,28.54,4.93,23.61,0.3962,0.0684,0.3518,0.2721,12.28,2.47,14.75,2.2872,0.8983,0.3928,18.55,21.04,8.19,29.23,7.5,12.34,1.75,3.79
SPR_CFD_0007.png,spring,202.67,161.67,138.33,69.48,11.84,18.01,21.6,56.59,30.52,3.28,1.25,1.29,1.78,0.92,8.15,1.96,2.96,3.58,0.19,40.65,3.92,7.98,10.52,70.09,28.83,59.35,yes,yes,,True,67.95,9.73,21.49,23.64,65.39,32.05,28.83,1.53,27.3,0.4149,0.022,0.4018,0.2796,11.08,2.04,13.12,2.0532,0.9137,0.445,18.59,13.5,8.8,4.7,7.92,10.03,2.11,3.48
SPR_CFD_0008.png,spring,206.67,158.67,125.33,68.99,13.5,24.2,27.75,60.68,31.01,2.43,0.83,2.98,2.97,1.56,5.5,0.75,1.71,1.89,0.29,42.95,1.47,1.43,5.03,40.67,26.04,57.05,yes,yes,,True,61.94,12.01,23.86,26.75,62.63,38.06,26.04,7.05,18.99,0.3774,0.1022,0.3066,0.2621,22.72,1.0,21.72,5.5169,1.0374,0.188,19.84,20.01,1.95,21.96,12.03,22.77,1.49,0.34
SPR_CFD_0009.png,spring,213.0,165.0,135.67,71.42,13.68,22.01,25.94,58.03,28.58,1.62,0.47,1.97,1.91,1.41,5.74,0.06,2.16,1.81,2.74,36.0,2.23,3.1,6.73,34.37,35.42,64.0,yes,yes,,True,63.16,12.67,21.68,25.2,59.05,36.84,35.42,8.26,27.16,0.4959,0.1157,0.43,0.3472,19.21,0.74,18.47,3.8544,1.0294,0.2671,19.29,23.66,1.02,24.68,11.45,18.91,1.01,0.33
SPR_CFD_0010.png,spring,204.0,152.67,128.0,67.3,16.09,20.47,26.14,51.72,32.7,4.24,1.03,3.4,3.37,2.78,2.29,1.82,0.2,0.94,3.3,29.0,2.16,2.08,6.25,0.98,38.3,71.0,yes,yes,,True,57.54,13.71,25.39,28.98,61.24,42.46,38.3,9.76,28.54,0.5691,0.145,0.496,0.4034,19.89,2.84,22.73,4.1824,0.902,0.2157,20.46,50.74,9.52,60.26,13.93,18.39,2.38,4.92
SPR_CFD_0011.png,spring,209.0,157.67,133.33,69.1,16.06,20.17,25.82,51.49,30.9,1.12,1.83,2.71,3.26,0.59,5.75,2.02,2.02,2.86,0.8,41.38,2.91,4.08,7.44,93.48,27.72,58.62,yes,yes,,True,67.19,13.25,22.93,26.57,59.95,32.81,27.72,1.91,25.81,0.4012,0.0276,0.3841,0.271,18.38,0.75,19.13,3.4704,0.9718,0.28,19.94,41.99,8.46,33.53,13.15,16.09,2.81,2.76
SPR_CFD_0012.png,spring,206.33,153.0,129.67,67.6,17.03,20.25,26.52,50.04,32.4,0.34,1.48,2.08,2.55,0.58,10.41,4.28,2.38,4.59,4.01,37.41,3.0,3.92,7.11,66.31,30.19,62.59,yes,yes,,True,67.75,12.67,23.0,26.36,61.22,32.25,30.19,0.15,30.34,0.4466,0.0022,0.4478,0.2989,19.41,0.16,19.25,3.73,1.0061,0.2697,20.0,16.27,11.18,5.09,14.03,16.33,4.36,2.75
SPR_CFD_0013.png,spring,225.67,184.33,161.33,77.94,11.76,17.22,20.87,55.72,22.06,3.12,0.28,0.16,0.28,0.29,5.9,2.67,2.82,3.84,1.72,48.34,6.56,6.66,9.82,45.58,29.6,51.66,yes,yes,,True,71.84,10.95,16.65,19.96,56.67,28.16,29.6,6.1,23.5,0.3798,0.0783,0.3271,0.2617,11.05,0.91,10.14,2.1253,1.0456,0.492,16.88,10.14,0.95,11.09,5.2,10.56,0.81,0.57
SPR_CFD_0014.png,spring,223.67,173.67,145.67,74.7,14.53,21.44,25.93,55.93,25.3,0.7,0.21,0.34,0.16,0.73,7.38,3.64,3.1,4.59,2.84,41.78,9.75,6.28,12.3,20.22,32.92,58.22,yes,yes,,True,75.38,11.66,21.69,24.64,61.69,24.62,32.92,0.68,33.6,0.4407,0.009,0.4457,0.2985,13.63,1.29,12.34,2.1081,1.0524,0.4992,20.96,35.71,5.76,41.47,4.78,15.16,2.87,0.25
SPR_CFD_0015.png,spring,218.0,169.33,151.33,73.27,15.4,16.24,22.47,46.72,26.73,3.2,0.15,1.12,0.74,2.29,1.95,1.84,1.57,0.14,6.36,43.11,9.18,7.88,12.45,37.82,30.16,56.89,yes,yes,,True,70.0,13.38,17.14,21.8,52.06,30.0,30.16,3.27,26.89,0.4116,0.0446,0.3841,0.2801,10.02,0.67,9.35,1.8048,1.0307,0.5711,18.91,8.9,5.34,14.24,6.22,8.36,2.02,0.9
SPR_CFD_0016.png,spring,218.67,173.33,155.33,74.42,14.04,15.6,21.02,48.14,25.58,6.84,0.82,0.44,0.86,0.77,4.45,2.58,1.41,2.77,2.78,38.24,6.13,3.23,7.34,26.45,36.18,61.76,yes,yes,,True,69.44,12.19,16.86,20.84,54.01,30.56,36.18,4.98,31.2,0.4862,0.0669,0.4493,0.3341,13.68,0.18,13.5,2.8638,1.0086,0.3522,16.4,21.69,5.87,27.56,7.91,12.37,1.85,1.26
